Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24203 DS Employment Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"10,176","6,033",,,"6,033",,"6,033",,"6,033",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415054 State Rehabilitation Services,,,,,,,,"342,810","330,327",,,"330,327",,"340,000",,"340,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"1,075",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,0,,,0,,"53,360",,"53,360",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,"5,515","340,984",,,"340,984",,"428,000",,"428,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"51,264","54,740",,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24203,,,,,,,"410,840",,"732,084",,"677,344",,"827,393","827,393",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24204 DS Skillquest,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"5,256","2,420",,,"2,420",,"4,420",,"4,420",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"435,083","300,427",,,"300,427",,"484,255",,"484,255",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,"1,713,164","2,018,685",,,"2,018,685",,"1,796,820",,"1,796,820",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"133,752","150,605",,,"100,605",,"90,350",,"90,350",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422541 MR OBRA,,,,,,,,"13,828","14,967",,,"14,967",,"7,416",,"7,416",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24204,,,,,,,"2,301,083",,"2,487,104",,"2,437,104",,"2,383,261","2,383,261",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24205 DS Respite Care Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"76,097","78,971",,,"78,971",,"60,000",,"60,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"1,960",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24205,,,,,,,"78,057",,"78,971",,"78,971",,"60,000","60,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24206 DS Infant Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,66,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415048 Other Insurance,,,,,,,,50,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,319,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"39,936",,,"39,936",,"39,936",,"39,936",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24206,,,,,,,435,,"39,936",,"39,936",,"39,936","39,936",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24207 DS Supportive Living,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"5,541","6,853",,,"6,853",,"6,853",,"6,853",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,0,,,0,,"478,905",,"478,905",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,"737,437","779,334",,,"779,334",,"1,199,774",,"1,199,774",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"234,840","239,341",,,"168,749",,"168,749",,"168,749",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24207,,,,,,,"977,818",,"1,025,528",,"954,936",,"1,854,281","1,854,281",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24209 DS Family Support,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,"26,097","60,000",,,"60,000",,"66,500",,"66,500",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"92,388","10,079",,,"10,079",,"10,079",,"10,079",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422574 MH Family Support,,,,,,,,"60,553","45,553",,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422575 MR Children's Family Support,,,,,,,,"35,208","25,200",,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24209,,,,,,,"214,246",,"140,832",,"70,079",,"76,579","76,579",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24210 DS Supportive Living - Homes,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"171,964","167,400",,,"167,400",,"142,560",,"142,560",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"7,020",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,0,,,0,,"37,193",,"37,193",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,"1,656,828","1,765,116",,,"1,765,116",,"1,437,786",,"1,437,786",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"310,152","368,117",,,"368,117",,"368,117",,"368,117",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24210,,,,,,,"2,145,964",,"2,300,633",,"2,300,633",,"1,985,656","1,985,656",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24211 DS Kentucky Avenue Project,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"28,370","25,000",,,"25,000",,"25,000",,"25,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415565 Medicaid ICF,,,,,,,,"1,295,995","1,437,862",,,"1,437,862",,"1,561,931",,"1,561,931",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24211,,,,,,,"1,324,365",,"1,462,862",,"1,462,862",,"1,586,931","1,586,931",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,15,,,,,12/6/2013   9:46:07AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2011,,,,,,,
Account,,,,,,,,FY 2009,FY 2010,,,FY 2010,,FY 2011,,FY 2012,,FY 2013,FY 2014,,FY 2015
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24212 DS Early Intervention,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,0,,,0,,"7,500",,"7,500",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,0,,,0,,"29,143",,"29,143",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"354,205","346,013",,,"346,013",,"162,813",,"162,813",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433041 MR - Part H,,,,,,,,"553,480","417,363",,,"417,363",,"404,956",,"404,956",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
435050 ARRA Stimulus,,,,,,,,0,0,,,0,,"205,742",,"205,742",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24212,,,,,,,"907,685",,"763,376",,"763,376",,"810,154","810,154",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24213 DS Colby Way ICF/MR,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"31,699","33,404",,,"33,404",,"31,404",,"31,404",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415565 Medicaid ICF,,,,,,,,"977,150","814,793",,,"814,793",,"750,376",,"750,376",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24213,,,,,,,"1,008,849",,"848,197",,"848,197",,"781,780","781,780",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24214 DS BizNet Village,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"117,481","100,000",,,"100,000",,"100,000",,"100,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415565 Medicaid ICF,,,,,,,,"3,854,693","3,835,332",,,"3,835,332",,"4,035,022",,"4,035,022",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24214,,,,,,,"3,972,174",,"3,935,332",,"3,935,332",,"4,135,022","4,135,022",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24303 Detoxification Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415049 Alcohol Detoxification Fees,,,,,,,,400,"1,000",,,"1,000",,500,,500,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415509 Medical Monitoring - Local Board,,,,,,,,"68,800","48,000",,,"48,000",,"48,000",,"48,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422055 DCJS - Alcohol Detox,,,,,,,,"77,245",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"1,626,986","1,647,789",,,"1,647,789",,"1,792,004",,"1,792,004",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422521 SA - State Facilities Diversion SP,,,,,,,,"90,822","90,816",,,"90,816",,"90,822",,"90,822",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422576 SA Region V Residential,,,,,,,,"131,215","131,208",,,"131,208",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,"108,104","108,104",,,"108,104",,"108,104",,"108,104",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,"117,991","117,991",,,"117,991",,"117,991",,"117,991",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433271 SA Residential Pos Federal Block Grant,,,,,,,,"65,232","65,232",,,"65,232",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433561 FBG State Facility Diversion,,,,,,,,"20,616","20,616",,,"20,616",,"20,616",,"20,616",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24303,,,,,,,"2,307,411",,"2,230,756",,"2,230,756",,"2,178,037","2,178,037",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24304 MHSA Adult Day Treatment Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"1,189","1,400",,,"1,400",,"1,200",,"1,200",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,"93,767","58,000",,,"58,000",,"80,728",,"80,728",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"375,839","379,987",,,"379,987",,"369,561",,"369,561",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,"37,429","37,429",,,"37,429",,"37,429",,"37,429",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,"68,049","68,049",,,"68,049",,"68,049",,"68,049",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24304,,,,,,,"576,273",,"544,865",,"544,865",,"556,967","556,967",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24305 SA Prevention,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415502 SA - SAIP/SIP/NIC Contracts,,,,,,,,"85,465","99,000",,,"99,000",,"50,000",,"50,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"2,150","1,500",,,"1,500",,"2,200",,"2,200",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"309,252","309,252",,,"309,252",,"309,252",,"309,252",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433270 SA - Primary Prev Federal Block Grant,,,,,,,,"310,816","297,624",,,"297,624",,"297,631",,"297,631",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24305,,,,,,,"707,683",,"707,376",,"707,376",,"659,083","659,083",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,16,,,,,12/6/2013   9:46:07AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2011,,,,,,,
Account,,,,,,,,FY 2009,FY 2010,,,FY 2010,,FY 2011,,FY 2012,,FY 2013,FY 2014,,FY 2015
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24313 SA Adult Correctional Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415018 Public Defender Fees,,,,,,,,10,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"6,596","10,000",,,"10,000",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415048 Other Insurance,,,,,,,,"3,293",0,,,0,,"1,000",,"1,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,505,0,,,0,,727,,727,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"207,411","325,264",,,"325,264",,"310,572",,"310,572",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422522 SA - Jail Services SP,,,,,,,,"75,000","75,000",,,"75,000",,"75,000",,"75,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433502 SA SP Jail Services,,,,,,,,"165,144","165,144",,,"165,144",,"165,144",,"165,144",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24313,,,,,,,"457,959",,"575,408",,"575,408",,"552,443","552,443",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24314 SA - HIV Prevention,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"267,944","267,948",,,"267,948",,"340,845",,"340,845",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24314,,,,,,,"267,944",,"267,948",,"267,948",,"340,845","340,845",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24315 SA - Project LINK,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"1,133",0,,,0,,"1,133",,"1,133",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,"236,060","226,579",,,"226,579",,"276,579",,"276,579",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"5,400","1,632",,,"1,632",,"5,400",,"5,400",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422376 SE Family Project,,,,,,,,"14,652","20,000",,,"20,000",,"20,000",,"20,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433033 Substance Abuse Treatment - Federal,,,,,,,,"95,664","95,664",,,"95,664",,"95,000",,"95,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,"104,203","104,203",,,"104,203",,"104,203",,"104,203",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,"93,227","93,227",,,"93,227",,"93,227",,"93,227",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24315,,,,,,,"550,339",,"541,305",,"541,305",,"595,542","595,542",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24401 Child Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415064 Custody Mediation Fees,,,,,,,,0,0,,,0,,"10,220",,"10,220",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,"11,214,473","5,123,640",,,"5,123,640",,"6,358,240",,"6,358,240",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
431005 Recovery - Indirect Costs - Federal,,,,,,,,"750,922",0,,,0,,"167,899",,"167,899",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,"18,405,527","5,357,756",,,"5,357,756",,"5,281,793",,"5,281,793",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24401,,,,,,,"30,370,922",,"10,481,396",,"10,481,396",,"11,818,152","11,818,152",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24402 Benefit Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416123 Medicaid Out-Station Revenue,,,,,,,,"115,556","68,125",,,"68,125",,"72,300",,"72,300",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"3,145,453",,,"3,145,453",,"3,116,040",,"3,116,040",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
431005 Recovery - Indirect Costs - Federal,,,,,,,,0,0,,,0,,"251,848",,"251,848",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"4,062,470",,,"4,062,470",,"4,621,713",,"4,621,713",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24402,,,,,,,"115,556",,"7,276,048",,"7,276,048",,"8,061,901","8,061,901",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24403 Employment Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"2,801,713",,,"2,801,713",,"2,565,414",,"2,565,414",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"8,054,075",,,"8,054,075",,"7,879,400",,"7,879,400",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24403,,,,,,,0,,"10,855,788",,"10,855,788",,"10,444,814","10,444,814",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24404 Community Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,54,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415064 Custody Mediation Fees,,,,,,,,"11,795","11,200",,,"11,200",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"217,000",,,"217,000",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"514,998",,,"514,998",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24404,,,,,,,"11,849",,"743,198",,"743,198",,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,17,,,,,12/6/2013   9:46:07AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2011,,,,,,,
Account,,,,,,,,FY 2009,FY 2010,,,FY 2010,,FY 2011,,FY 2012,,FY 2013,FY 2014,,FY 2015
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24405 Adult Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"202,798",,,"173,686",,"227,954",,"227,954",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"910,858",,,"910,858",,"690,428",,"690,428",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24405,,,,,,,0,,"1,113,656",,"1,084,544",,"918,382","918,382",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24501 Virginia Beach Juvenile Detention Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422450 Juvenile Justice Block Grant,,,,,,,,"2,355,060","2,227,469",,,"2,221,347",,"2,192,800",,"2,192,800",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422451 DJJ State Ward Reimbursement,,,,,,,,"6,500","2,000",,,"2,000",,"4,000",,"4,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433450 USDA - Juvenile Detention Center,,,,,,,,"81,018","82,000",,,"82,000",,"65,000",,"65,000",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24501,,,,,,,"2,442,578",,"2,311,469",,"2,305,347",,"2,261,800","2,261,800",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24602 Pendleton Child Service Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415016 Family Evaluation Fees,,,,,,,,"56,470","101,492",,,"101,492",,"101,492",,"101,492",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415552 CSA - DSS,,,,,,,,"735,420","847,712",,,"847,712",,"847,712",,"847,712",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416054 City of Chesapeake,,,,,,,,"175,190","175,339",,,"175,339",,"171,339",,"171,339",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416064 School Board/Chesapeake,,,,,,,,"84,668","87,208",,,"87,208",,"87,208",,"87,208",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422002 Tidewater Regional Group Home Commission,,,,,,,,"336,318","366,459",,,"366,459",,"366,459",,"366,459",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433001 USDA/Pendleton Child Service Center,,,,,,,,"17,910","16,100",,,"16,100",,"16,100",,"16,100",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433178 USDA Commodities,,,,,,,,719,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24602,,,,,,,"1,406,695",,"1,594,310",,"1,594,310",,"1,590,310","1,590,310",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24702 CSA Administration and Social Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415020 CSA - Court Services Support Payments,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416065 School Board/Virginia Beach,,,,,,,,"864,190","995,070",,,"995,070",,"1,068,449",,"1,068,449",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,"6,400,998","8,293,065",,,"8,293,065",,"8,424,955",,"8,424,955",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,0,,,0,,"8,195",,"8,195",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24702,,,,,,,"7,265,188",,"9,288,135",,"9,288,135",,"9,501,599","9,501,599",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,0240 Human Services,,,"73,998,823","77,108,863",,,"76,875,114",,"78,812,453",,"78,812,453",,0,0,,0
