,,,,,,,,,,,,,,,,,,,,,
415060 Sentara Medicaid,,,,,,,,96,300,,,300,,456,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,0,"55,000",,,"55,000",,"52,696",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"1,219,716","1,388,478",,,"1,388,478",,"779,160",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,"46,273",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433506 Emergency Response,,,,,,,,417,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24105,,,,,,,"1,290,463",,"1,471,778",,"1,471,778",,"855,301",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24106 Child and Youth Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"24,569","26,023",,,"26,023",,"22,966",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415048 Other Insurance,,,,,,,,"63,662","87,699",,,"87,699",,"63,662",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415060 Sentara Medicaid,,,,,,,,"57,747","62,874",,,"62,874",,"57,747",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"2,800",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415552 CSA - DSS,,,,,,,,"422,018","525,000",,,"525,000",,"488,900",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,0,"798,654",,,"798,654",,"760,084",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"545,742","189,399",,,"189,399",,"189,399",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,"516,703",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422501 MH - C & Y Initiatives ISP,,,,,,,,"353,644","338,661",,,"338,661",,"338,661",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433034 Child Day Treatment - Federal,,,,,,,,"167,854","210,188",,,"210,188",,"198,020",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24106,,,,,,,"2,154,739",,"2,238,498",,"2,238,498",,"2,119,439",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24108 Residential Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415011 Sheriff's Fees,,,,,,,,60,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"2,514","5,000",,,"5,000",,292,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"143,376","173,776",,,"173,776",,"138,440",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,0,"428,415",,,"428,415",,"429,528",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416011 Donations,,,,,,,,"2,529",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"508,754","534,877",,,"534,877",,"1,210,762",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,"311,954",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422365 MH - ESD,,,,,,,,"392,280","392,268",,,"392,268",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422571 MH NGRI,,,,,,,,"35,924","6,000",,,"6,000",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422576 SA Region V Residential,,,,,,,,0,"131,210",,,"131,210",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422578 HPR V-Reinvestment,,,,,,,,"53,566",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,"165,417","165,417",,,"165,417",,"165,417",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,"194,113","194,113",,,"194,113",,"194,113",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433271 SA Residential Pos Federal Block Grant,,,,,,,,0,"65,232",,,"65,232",,"65,232",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24108,,,,,,,"1,810,487",,"2,096,308",,"2,096,308",,"2,203,784",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,16,,,,,12/6/2013   9:29:09AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,,FY 2011,,FY 2012,,FY 2013,,FY 2014,FY 2015,,FY 2016
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24112 MH Case Management Unit,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415018 Public Defender Fees,,,,,,,,125,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"32,133","30,000",,,"30,000",,"32,133",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415048 Other Insurance,,,,,,,,"1,214",700,,,700,,"2,264",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415060 Sentara Medicaid,,,,,,,,214,150,,,150,,448,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"3,630","5,500",,,"5,500",,"7,920",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,0,"1,427,006",,,"1,427,006",,"1,546,184",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"468,912","301,192",,,"301,192",,"606,532",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,"1,191,683",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433034 Child Day Treatment - Federal,,,,,,,,"115,606",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,"102,552","100,742",,,"100,742",,"100,742",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24112,,,,,,,"1,916,069",,"1,865,290",,"1,865,290",,"2,296,223",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24121 MH PATH,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"297,740","75,576",,,"75,576",,"56,502",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433267 MH PATH Grant,,,,,,,,"93,849","117,746",,,"117,746",,"117,746",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24121,,,,,,,"391,589",,"193,322",,"193,322",,"174,248",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24123 Harbour,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,845,0,,,0,,500,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,0,0,,,0,,"4,618",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,0,"300,000",,,"300,000",,"450,072",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"72,234","267,143",,,"267,143",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,"381,460",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433505 CO - Occuring FBG,,,,,,,,"35,856","35,856",,,"35,856",,"35,856",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24123,,,,,,,"490,395",,"602,999",,"602,999",,"491,046",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24201 DS Program Clinical Support,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"3,057","2,500",,,"2,500",,"2,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24201,,,,,,,"3,057",,"2,500",,"2,500",,"2,500",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24202 DS Case Management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"16,919","10,000",,,"10,000",,"16,919",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,"2,133,213",,,"2,133,213",,"2,132,865",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"104,514","105,275",,,"105,275",,"105,275",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422063 State Medicaid - MR,,,,,,,,"2,289,129",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422541 MR OBRA,,,,,,,,"7,969","9,540",,,"9,540",,"13,087",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24202,,,,,,,"2,418,531",,"2,258,028",,"2,258,028",,"2,268,146",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24203 DS Employment Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"9,389","6,033",,,"6,033",,"9,389",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415054 State Rehabilitation Services,,,,,,,,"441,517","340,000",,,"340,000",,"430,302",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415220 Mental Health - Other,,,,,,,,48,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,"53,360",,,"53,360",,"41,535",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,0,"428,000",,,"428,000",,"336,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"-13,507",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,"366,371",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24203,,,,,,,"803,818",,"827,393",,"827,393",,"817,226",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,17,,,,,12/6/2013   9:29:09AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,,FY 2011,,FY 2012,,FY 2013,,FY 2014,FY 2015,,FY 2016
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24204 DS Skillquest,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"8,238","4,420",,,"4,420",,"8,238",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"482,522","484,255",,,"484,255",,"482,522",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,0,"1,796,820",,,"1,796,820",,"1,830,611",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"70,384","90,350",,,"90,350",,"90,350",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,"1,688,965",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422541 MR OBRA,,,,,,,,"8,987","7,416",,,"7,416",,"12,177",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24204,,,,,,,"2,259,096",,"2,383,261",,"2,383,261",,"2,423,898",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24205 DS Respite Care Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"93,106","60,000",,,"60,000",,"93,106",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,750,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24205,,,,,,,"93,856",,"60,000",,"60,000",,"93,106",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24206 DS Infant Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415048 Other Insurance,,,,,,,,199,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"33,199","39,936",,,"39,936",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24206,,,,,,,"33,398",,"39,936",,"39,936",,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24207 DS Supportive Living,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"7,655","6,853",,,"6,853",,"7,655",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,"478,905",,,"478,905",,"404,199",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,0,"1,199,774",,,"1,199,774",,"1,010,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"131,056","168,749",,,"168,749",,"168,749",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,"918,415",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24207,,,,,,,"1,057,126",,"1,854,281",,"1,854,281",,"1,590,603",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24209 DS Family Support,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,0,"66,500",,,"66,500",,"66,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"-3,365","10,079",,,"10,079",,"10,079",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,"81,446",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422574 MH Family Support,,,,,,,,"56,052",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422575 MR Children's Family Support,,,,,,,,"25,200",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24209,,,,,,,"159,333",,"76,579",,"76,579",,"76,579",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24210 DS Supportive Living - Homes,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"128,190","142,560",,,"142,560",,"166,522",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,"37,193",,,"37,193",,"36,101",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415564 Medicaid MR Waiver,,,,,,,,0,"1,437,786",,,"1,437,786",,"1,528,800",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"310,152","368,117",,,"368,117",,"368,117",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,"1,407,283",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24210,,,,,,,"1,845,625",,"1,985,656",,"1,985,656",,"2,099,540",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24211 DS Kentucky Avenue Project,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"28,378","25,000",,,"25,000",,"28,378",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415565 Medicaid ICF,,,,,,,,0,"1,561,931",,,"1,561,931",,"1,636,828",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422601 ICF/MR Medicaid,,,,,,,,"1,518,468",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24211,,,,,,,"1,546,846",,"1,586,931",,"1,586,931",,"1,665,206",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,18,,,,,12/6/2013   9:29:09AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,,FY 2011,,FY 2012,,FY 2013,,FY 2014,FY 2015,,FY 2016
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24212 DS Early Intervention,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,60,"7,500",,,"7,500",,"2,625",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415563 Medicaid MR SPO,,,,,,,,0,"29,143",,,"29,143",,"108,835",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"202,749","162,813",,,"162,813",,"217,860",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,"21,134",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433041 MR - Part H,,,,,,,,"404,956","404,956",,,"404,956",,"423,582",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
435050 ARRA Stimulus,,,,,,,,"205,742","205,742",,,"205,742",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24212,,,,,,,"834,641",,"810,154",,"810,154",,"752,902",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24213 DS Colby Way ICF/MR,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"39,262","31,404",,,"31,404",,"39,262",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415565 Medicaid ICF,,,,,,,,0,"750,376",,,"750,376",,"686,311",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422601 ICF/MR Medicaid,,,,,,,,"887,999",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24213,,,,,,,"927,261",,"781,780",,"781,780",,"725,573",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24214 DS BizNet Village,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,"139,717","100,000",,,"100,000",,"100,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415565 Medicaid ICF,,,,,,,,0,"4,035,022",,,"4,035,022",,"4,220,505",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422601 ICF/MR Medicaid,,,,,,,,"3,716,044",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24214,,,,,,,"3,855,761",,"4,135,022",,"4,135,022",,"4,320,505",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24215 Indian River Road ICF/MR,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,"1,027,299",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24215,,,,,,,0,,0,,0,,"1,027,299",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24303 Detoxification Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415048 Other Insurance,,,,,,,,35,0,,,0,,35,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415049 Alcohol Detoxification Fees,,,,,,,,0,500,,,500,,"5,760",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415509 Medical Monitoring - Local Board,,,,,,,,"30,070","48,000",,,"48,000",,"24,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416011 Donations,,,,,,,,560,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"1,752,035","1,792,004",,,"2,020,575",,"2,086,698",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422521 SA - State Facilities Diversion SP,,,,,,,,"90,816","90,822",,,"90,822",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422576 SA Region V Residential,,,,,,,,"131,206",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,"108,104","108,104",,,"108,104",,"108,104",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,"117,991","117,991",,,"117,991",,"117,991",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433271 SA Residential Pos Federal Block Grant,,,,,,,,"65,232",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433561 FBG State Facility Diversion,,,,,,,,"20,616","20,616",,,"20,616",,"20,616",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24303,,,,,,,"2,316,665",,"2,178,037",,"2,406,608",,"2,363,204",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24304 MHSA Adult Day Treatment Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,499,"1,200",,,"1,200",,500,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415048 Other Insurance,,,,,,,,150,0,,,0,,150,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415562 Medicaid MH,,,,,,,,0,"80,728",,,"80,728",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"311,995","369,561",,,"369,561",,"369,561",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,"77,390",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,"37,429","37,429",,,"37,429",,"37,429",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,"68,049","68,049",,,"68,049",,"68,049",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24304,,,,,,,"495,512",,"556,967",,"556,967",,"475,689",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,19,,,,,12/6/2013   9:29:09AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,,FY 2011,,FY 2012,,FY 2013,,FY 2014,FY 2015,,FY 2016
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24305 SA Prevention,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415048 Other Insurance,,,,,,,,10,0,,,0,,10,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415502 SA - SAIP/SIP/NIC Contracts,,,,,,,,"90,634","50,000",,,"50,000",,"79,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,"2,500","2,200",,,"2,200",,"2,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,"246,672","309,252",,,"309,252",,"60,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
