"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,FY 2009,FY 2010,,FY 2011,FY 2012,,FY 2013,,FY 2014,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,0,"1,200",,"1,200","1,224",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,0,"1,700",,"1,700","1,734",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
12040 Ready to Learn ,,,,,,,,0,"47,131",,"47,131","158,060",,"110,227","110,227",,"110,227",,"110,227",,
,,,,,,,,,,,,,,,,,,,,,
12050 South Rosemont Youth Library ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,0,,0,"77,635",,"77,635","77,635",,"77,635",,"77,635",,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,0,,0,"105,744",,"105,744","105,744",,"105,744",,"105,744",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,0,,0,"55,863",,"55,863","55,863",,"55,863",,"55,863",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,0,,0,"39,492",,"39,492","39,492",,"39,492",,"39,492",,
,,,,,,,,,,,,,,,,,,,,,
601330,,Part-Time Professional Salaries,,,,,,0,0,,0,"15,257",,"15,257","15,257",,"15,257",,"15,257",,
,,,,,,,,,,,,,,,,,,,,,
601370,,Part-Time Clerical Salaries,,,,,,0,0,,0,"18,622",,"18,622","18,622",,"18,622",,"18,622",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,-195,,-195,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"19,380",,"19,380","19,380",,"19,380",,"19,380",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"4,533",,"4,533","4,533",,"4,533",,"4,533",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"45,935",,"45,935","45,935",,"45,935",,"45,935",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,"37,800",,"37,800","37,800",,"37,800",,"37,800",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"2,481",,"2,481","2,481",,"2,481",,"2,481",,
,,,,,,,,,,,,,,,,,,,,,
603202,,General Maintenance and Repair - Facility,,,,,,0,50,,50,51,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"3,893",,"3,893","3,971",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,658,,658,671,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,60,,60,61,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,612,,612,562,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,900,,900,918,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,0,95,,95,97,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"2,000",,"2,000","2,040",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,0,"1,300",,"1,300","1,326",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,350,,350,357,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,0,100,,100,102,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
12050 South Rosemont Youth Library ,,,,,,,,0,"9,823",,"9,823","432,898",,"422,742","422,742",,"422,742",,"422,742",,
,,,,,,,,,,,,,,,,,,,,,
12051 Mobile Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,0,,0,"149,549",,"149,549","149,549",,"149,549",,"149,549",,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,0,,0,"31,662",,"31,662","31,662",,"31,662",,"31,662",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"7,550",,"7,550","7,550",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"11,235",,"11,235","11,235",,"11,235",,"11,235",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"2,628",,"2,628","2,628",,"2,628",,"2,628",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"24,645",,"24,645","24,645",,"24,645",,"24,645",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,"21,600",,"21,600","21,600",,"21,600",,"21,600",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"1,331",,"1,331","1,331",,"1,331",,"1,331",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,"6,489",,"6,489","6,619",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,0,"4,400",,"4,400","4,488",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,600,,600,612,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,61,,61,62,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,"2,760",,"2,760","2,815",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"1,691",,"1,691","1,552",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,306,,306,312,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,0,100,,100,92,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,0,120,,120,122,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"1,300",,"1,300","1,326",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,0,"1,700",,"1,700","1,734",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,150,,150,153,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,57,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:06:34PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,FY 2009,FY 2010,,FY 2011,FY 2012,,FY 2013,,FY 2014,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0120 Library    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
12051 Mobile Services ,,,,,,,,0,"27,227",,"27,227","270,087",,"242,650","242,650",,"242,650",,"242,650",,
,,,,,,,,,,,,,,,,,,,,,
12052 Municipal Reference ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"3,529",,"3,529",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601730,,Part-Time Salary and Fringe Benefit Increases,,,,,,0,348,,348,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"-10,800",,"-10,800",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"2,210",,"2,210",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,"2,358",,"2,358",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,800,,800,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,"2,020",,"2,020",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,128,,128,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"1,000",,"1,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,800,,800,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,0,865,,865,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"2,000",,"2,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,0,150,,150,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,0,300,,300,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,600,,600,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606428,,Microfilming Supplies,,,,,,0,70,,70,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
12052 Municipal Reference ,,,,,,,,0,"6,378",,"6,378",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
12053 Records Management ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,0,,0,"135,777",,"135,777","135,777",,"135,777",,"135,777",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,0,,0,"41,491",,"41,491","41,491",,"41,491",,"41,491",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,0,,0,"34,054",,"34,054","34,054",,"34,054",,"34,054",,
,,,,,,,,,,,,,,,,,,,,,
601370,,Part-Time Clerical Salaries,,,,,,0,0,,0,"9,311",,"9,311","9,311",,"9,311",,"9,311",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,0,"37,146",,"37,146","37,889",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"6,459",,"6,459","6,459",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"13,678",,"13,678","13,678",,"13,678",,"13,678",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"3,200",,"3,200","3,200",,"3,200",,"3,200",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"34,826",,"34,826","34,826",,"34,826",,"34,826",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,"27,000",,"27,000","27,000",,"27,000",,"27,000",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"1,881",,"1,881","1,881",,"1,881",,"1,881",,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,"5,400",,"5,400","5,508",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603403,,Photographic Services,,,,,,0,"1,000",,"1,000","1,020",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,0,"35,863",,"35,863","49,880",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"3,872",,"3,872","3,949",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604121,,New Subscriptions,,,,,,0,"9,500",,"9,500","9,690",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,0,"2,000",,"2,000","2,040",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604204,,Motor Pool Charges,,,,,,0,300,,300,306,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,"2,500",,"2,500","2,550",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,150,,150,153,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,950,,950,969,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"4,455",,"4,455","4,090",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,"1,200",,"1,200","1,224",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,0,740,,740,755,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"12,700",,"12,700","12,954",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,0,300,,300,306,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,350,,350,357,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,0,250,,250,255,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606428,,Microfilming Supplies,,,,,,0,"3,880",,"3,880","3,958",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
12053 Records Management ,,,,,,,,0,"129,015",,"129,015","445,530",,"301,218","301,218",,"301,218",,"301,218",,
,,,,,,,,,,,,,,,,,,,,,
12070 Cataloging Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,58,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:06:34PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,FY 2009,FY 2010,,FY 2011,FY 2012,,FY 2013,,FY 2014,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0120 Library    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
12070 Cataloging Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,0,,0,"71,556",,"71,556","71,556",,"71,556",,"71,556",,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,0,,0,"259,719",,"259,719","259,719",,"259,719",,"259,719",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,0,,0,"183,563",,"183,563","183,563",,"183,563",,"183,563",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"15,738",,"15,738","15,738",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"31,922",,"31,922","31,922",,"31,922",,"31,922",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"7,467",,"7,467","7,467",,"7,467",,"7,467",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"84,844",,"84,844","84,844",,"84,844",,"84,844",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"-5,400",,"-5,400","54,000",,"59,400","59,400",,"59,400",,"59,400",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"4,580",,"4,580","4,580",,"4,580",,"4,580",,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,0,"26,460",,"26,460","26,989",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,0,"53,405",,"53,405","54,473",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"5,132",,"5,132","5,230",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,"3,900",,"3,900","3,975",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,"1,721",,"1,721","1,755",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,"19,729",,"19,729","20,123",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"11,800",,"11,800","10,832",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,400,,400,408,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,0,"2,395",,"2,395","2,443",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"3,745",,"3,745","3,820",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,0,"110,742",,"110,742","112,957",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
12070 Cataloging Services ,,,,,,,,0,"249,767",,"249,767","956,394",,"703,051","703,051",,"703,051",,"703,051",,
,,,,,,,,,,,,,,,,,,,,,
12071 Automated Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,0,,0,"90,031",,"90,031","90,031",,"90,031",,"90,031",,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,0,,0,"114,064",,"114,064","114,064",,"114,064",,"114,064",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"6,237",,"6,237","6,237",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"12,654",,"12,654","12,654",,"12,654",,"12,654",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"2,959",,"2,959","2,959",,"2,959",,"2,959",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"33,635",,"33,635","33,635",,"33,635",,"33,635",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,"16,200",,"16,200","16,200",,"16,200",,"16,200",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"1,816",,"1,816","1,816",,"1,816",,"1,816",,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,240,,240,245,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,0,"137,766",,"137,766","140,521",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"2,761",,"2,761","2,816",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,0,"14,280",,"14,280","14,566",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,"1,115",,"1,115","1,137",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,0,"2,000",,"2,000","2,040",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,"11,234",,"11,234","11,459",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,961,,961,980,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,"44,118",,"44,118","45,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,0,156,,156,159,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,"143,640",,"143,640","212,483",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"10,220",,"10,220","9,382",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,300,,300,306,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,0,515,,515,525,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"1,093",,"1,093","1,115",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,0,"13,311",,"13,311","8,495",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,0,"7,861",,"7,861","8,018",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,"31,212",,"31,212","31,836",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
12071 Automated Services ,,,,,,,,0,"429,020",,"429,020","768,679",,"271,359","271,359",,"271,359",,"271,359",,
,,,,,,,,,,,,,,,,,,,,,
12072 Collection Management ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,59,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:06:34PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,FY 2009,FY 2010,,FY 2011,FY 2012,,FY 2013,,FY 2014,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0120 Library    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
12072 Collection Management ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,0,,0,"51,756",,"51,756","51,756",,"51,756",,"51,756",,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,0,,0,"386,091",,"386,091","386,091",,"386,091",,"386,091",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,0,,0,"65,622",,"65,622","65,622",,"65,622",,"65,622",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,0,,0,"136,500",,"136,500","136,500",,"136,500",,"136,500",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"19,562",,"19,562","19,562",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"39,681",,"39,681","39,681",,"39,681",,"39,681",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"9,278",,"9,278","9,278",,"9,278",,"9,278",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"105,466",,"105,466","105,466",,"105,466",,"105,466",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"-10,800",,"-10,800","70,200",,"81,000","81,000",,"81,000",,"81,000",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"5,696",,"5,696","5,696",,"5,696",,"5,696",,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,0,62,,62,63,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,211,,211,216,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,0,"28,008",,"28,008","28,568",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"5,256",,"5,256","5,361",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,"1,564",,"1,564","1,595",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,0,"4,298",,"4,298","4,384",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,450,,450,459,,0,0,,0,,0,,
